Turismo > Directorio de alojamientos turísticos y plazas
    Directorio de alojamientos turísticos y plazas

Número de apartamentos y capacidad por municipios y categoría
Unidad de medida:Numero


,LA RIOJA,,Ábalos,,Agoncillo,,Aguilar del Río Alhama,,Ajamil de Cameros,,Albelda de Iregua,,Alberite,,Alcanadre,,Aldeanueva de Ebro,,Alesanco,,Alesón,,Alfaro,,Almarza de Cameros,,Anguciana,,Anguiano,,Arenzana de Abajo,,Arenzana de Arriba,,Arnedillo,,Arnedo,,Arrúbal,,Ausejo,,Autol,,Azofra,,Badarán,,Bañares,,Baños de Rioja,,Baños de Río Tobía,,Berceo,,Bergasa,,Bergasillas Bajera,,Bezares,,Bobadilla,,Brieva de Cameros,,Briñas,,Briones,,Cabezón de Cameros,,Calahorra,,Camprovín,,Canales de la Sierra,,Canillas de Río Tuerto,,Cañas,,Cárdenas,,Casalarreina,,Castañares de Rioja,,Castroviejo,,Cellorigo,,Cenicero,,Cervera del Río Alhama,,Cidamón,,Cihuri,,Cirueña,,Clavijo,,Cordovín,,Corera,,Cornago,,Corporales,,Cuzcurrita de Río Tirón,,Daroca de Rioja,,Enciso,,Entrena,,Estollo,,Ezcaray,,Foncea,,Fonzaleche,,Fuenmayor,,Galbárruli,,Galilea,,Gallinero de Cameros,,Gimileo,,Grañón,,Grávalos,,Haro,,Herce,,Herramélluri,,Hervías,,Hormilla,,Hormilleja,,Hornillos de Cameros,,Hornos de Moncalvillo,,Huércanos,,Igea,,Jalón de Cameros,,Laguna de Cameros,,Lagunilla del Jubera,,Lardero,,Ledesma de la Cogolla,,Leiva,,Leza de Río Leza,,Logroño,,Lumbreras,,Manjarrés,,Mansilla de la Sierra,,Manzanares de Rioja,,Matute,,Medrano,,Munilla,,Murillo de Río Leza,,Muro de Aguas,,Muro en Cameros,,Nájera,,Nalda,,Navajún,,Navarrete,,Nestares,,Nieva de Cameros,,Ocón,,Ochánduri,,Ojacastro,,Ollauri,,Ortigosa de Cameros,,Pazuengos,,Pedroso,,Pinillos,,Pradejón,,Pradillo,,Préjano,,Quel,,Rabanera,,Rasillo de Cameros (El),,Redal (El),,Ribafrecha,,Rincón de Soto,,Robres del Castillo,,Rodezno,,Sajazarra,,San Asensio,,San Millán de la Cogolla,,San Millán de Yécora,,San Román de Cameros,,Santa Coloma,,Santa Engracia del Jubera,,Santa Eulalia Bajera,,Santo Domingo de la Calzada,,San Torcuato,,Santurde de Rioja,,Santurdejo,,San Vicente de la Sonsierra,,Sojuela,,Sorzano,,Sotés,,Soto en Cameros,,Terroba,,Tirgo,,Tobía,,Tormantos,,Torrecilla en Cameros,,Torrecilla sobre Alesanco,,Torre en Cameros,,Torremontalbo,,Treviana,,Tricio,,Tudelilla,,Uruñuela,,Valdemadera,,Valgañón,,Ventosa,,Ventrosa,,Viguera,,Villalba de Rioja,,Villalobar de Rioja,,Villamediana de Iregua,,Villanueva de Cameros,,Villar de Arnedo (El),,Villar de Torre,,Villarejo,,Villarroya,,Villarta-Quintana,,Villavelayo,,Villaverde de Rioja,,Villoslada de Cameros,,Viniegra de Abajo,,Viniegra de Arriba,,Zarratón,,Zarzosa,,Zorraquín,,
2016,"99","1.474","..","..","..","..","..","..","..","..","..","..","..","..","2","18","1","8","1","6","1","5","1","6","..","..","..","..","2","25","1","6","..","..","2","14","1","6","..","..","..","..","..","..","..","..","1","18","..","..","..","..","2","24","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","36","..","..","4","22","2","26","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2","15","2","17","..","..","..","..","..","..","..","..","2","23","1","16","3","16","..","..","..","..","13","283","..","..","1","4","1","16","..","..","..","..","..","..","..","..","..","..","1","7","5","132","..","..","..","..","..","..","..","..","..","..","..","..","1","12","1","8","1","6","..","..","1","12","..","..","..","..","..","..","..","..","..","..","8","103","..","..","..","..","..","..","..","..","..","..","..","..","1","14","1","12","..","..","2","22","..","..","1","6","..","..","1","10","..","..","..","..","1","1","..","..","1","20","..","..","1","11","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","4","42","2","30","..","..","..","..","..","..","..","..","..","..","..","..","1","14","..","..","3","16","..","..","..","..","..","..","2","21","..","..","..","..","..","..","1","12","1","4","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","6","..","..","..","..","..","..","..","..","..","..","..","..","1","18","1","16","..","..","1","4","..","..","..","..","..","..","..","..","..","..","1","54","..","..","..","..","1","20","..","..","..","..","1","12","..","..","1","10","1","14","..","..","..","..","..","..","2","195",
2015,"83","1.309","..","..","..","..","..","..","..","..","..","..","..","..","2","18","1","8","1","6","1","5","..","..","..","..","..","..","..","..","..","..","..","..","1","8","1","6","..","..","..","..","..","..","..","..","1","18","..","..","..","..","2","24","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","36","..","..","2","9","2","26","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","8","2","17","..","..","..","..","..","..","..","..","2","23","1","16","3","16","..","..","..","..","13","277","..","..","1","4","1","16","..","..","..","..","..","..","..","..","..","..","1","7","4","102","..","..","..","..","..","..","..","..","..","..","..","..","1","12","1","8","1","6","..","..","..","..","..","..","..","..","..","..","..","..","..","..","6","89","..","..","..","..","..","..","..","..","..","..","..","..","1","14","..","..","..","..","..","..","..","..","1","6","..","..","1","10","..","..","..","..","1","1","..","..","1","20","..","..","1","11","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","4","42","2","28","..","..","..","..","..","..","..","..","..","..","..","..","1","14","..","..","3","16","..","..","..","..","..","..","2","21","..","..","..","..","..","..","1","12","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","6","..","..","..","..","..","..","..","..","..","..","..","..","1","18","1","16","..","..","1","4","..","..","..","..","..","..","..","..","..","..","1","54","..","..","..","..","1","20","..","..","..","..","1","12","..","..","1","10","1","14","..","..","..","..","..","..","2","195",
2014,"80","1.254","..","..","..","..","..","..","..","..","..","..","..","..","2","18","1","8","1","6","1","5","..","..","..","..","..","..","..","..","..","..","..","..","1","8","1","6","..","..","..","..","..","..","..","..","1","18","..","..","..","..","1","12","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","36","..","..","2","9","2","26","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","8","2","17","..","..","..","..","..","..","..","..","2","23","1","16","3","16","..","..","..","..","13","259","..","..","..","..","1","16","..","..","..","..","..","..","..","..","..","..","..","..","3","70","..","..","..","..","..","..","..","..","..","..","..","..","1","12","1","8","1","6","..","..","..","..","..","..","..","..","..","..","..","..","..","..","5","83","..","..","..","..","..","..","..","..","..","..","..","..","1","14","..","..","..","..","..","..","..","..","1","6","..","..","1","10","..","..","..","..","1","1","..","..","1","20","..","..","1","11","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","4","42","2","26","..","..","..","..","..","..","..","..","..","..","..","..","1","14","..","..","3","16","..","..","..","..","..","..","2","21","..","..","..","..","..","..","2","24","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","6","..","..","..","..","..","..","..","..","..","..","..","..","2","32","1","16","..","..","1","4","..","..","..","..","..","..","..","..","..","..","1","54","..","..","..","..","1","20","..","..","..","..","1","12","..","..","1","10","1","14","..","..","..","..","..","..","2","195",

Notas:

 Notas de tabla
  1.- 

 Notas de celda

Fuente:Instituto de Estadística de La Rioja a partir de datos de la Dirección General de Turismo y Promoción Territorial.

Copyright: 2024


Instituto de Estadística de La Rioja www.larioja.org/estadistica
