Turismo > Directorio de alojamientos turísticos y plazas
    Directorio de alojamientos turísticos y plazas

Número de casas rurales y capacidad por municipios y categoría
Unidad de medida:Numero


,LA RIOJA,,Ábalos,,Agoncillo,,Aguilar del Río Alhama,,Ajamil de Cameros,,Albelda de Iregua,,Alberite,,Alcanadre,,Aldeanueva de Ebro,,Alesanco,,Alesón,,Alfaro,,Almarza de Cameros,,Anguciana,,Anguiano,,Arenzana de Abajo,,Arenzana de Arriba,,Arnedillo,,Arnedo,,Arrúbal,,Ausejo,,Autol,,Azofra,,Badarán,,Bañares,,Baños de Rioja,,Baños de Río Tobía,,Berceo,,Bergasa,,Bergasillas Bajera,,Bezares,,Bobadilla,,Brieva de Cameros,,Briñas,,Briones,,Cabezón de Cameros,,Calahorra,,Camprovín,,Canales de la Sierra,,Canillas de Río Tuerto,,Cañas,,Cárdenas,,Casalarreina,,Castañares de Rioja,,Castroviejo,,Cellorigo,,Cenicero,,Cervera del Río Alhama,,Cidamón,,Cihuri,,Cirueña,,Clavijo,,Cordovín,,Corera,,Cornago,,Corporales,,Cuzcurrita de Río Tirón,,Daroca de Rioja,,Enciso,,Entrena,,Estollo,,Ezcaray,,Foncea,,Fonzaleche,,Fuenmayor,,Galbárruli,,Galilea,,Gallinero de Cameros,,Gimileo,,Grañón,,Grávalos,,Haro,,Herce,,Herramélluri,,Hervías,,Hormilla,,Hormilleja,,Hornillos de Cameros,,Hornos de Moncalvillo,,Huércanos,,Igea,,Jalón de Cameros,,Laguna de Cameros,,Lagunilla del Jubera,,Lardero,,Ledesma de la Cogolla,,Leiva,,Leza de Río Leza,,Logroño,,Lumbreras,,Manjarrés,,Mansilla de la Sierra,,Manzanares de Rioja,,Matute,,Medrano,,Munilla,,Murillo de Río Leza,,Muro de Aguas,,Muro en Cameros,,Nájera,,Nalda,,Navajún,,Navarrete,,Nestares,,Nieva de Cameros,,Ocón,,Ochánduri,,Ojacastro,,Ollauri,,Ortigosa de Cameros,,Pazuengos,,Pedroso,,Pinillos,,Pradejón,,Pradillo,,Préjano,,Quel,,Rabanera,,Rasillo de Cameros (El),,Redal (El),,Ribafrecha,,Rincón de Soto,,Robres del Castillo,,Rodezno,,Sajazarra,,San Asensio,,San Millán de la Cogolla,,San Millán de Yécora,,San Román de Cameros,,Santa Coloma,,Santa Engracia del Jubera,,Santa Eulalia Bajera,,Santo Domingo de la Calzada,,San Torcuato,,Santurde de Rioja,,Santurdejo,,San Vicente de la Sonsierra,,Sojuela,,Sorzano,,Sotés,,Soto en Cameros,,Terroba,,Tirgo,,Tobía,,Tormantos,,Torrecilla en Cameros,,Torrecilla sobre Alesanco,,Torre en Cameros,,Torremontalbo,,Treviana,,Tricio,,Tudelilla,,Uruñuela,,Valdemadera,,Valgañón,,Ventosa,,Ventrosa,,Viguera,,Villalba de Rioja,,Villalobar de Rioja,,Villamediana de Iregua,,Villanueva de Cameros,,Villar de Arnedo (El),,Villar de Torre,,Villarejo,,Villarroya,,Villarta-Quintana,,Villavelayo,,Villaverde de Rioja,,Villoslada de Cameros,,Viniegra de Abajo,,Viniegra de Arriba,,Zarratón,,Zarzosa,,Zorraquín,,
2016,"129","1.172","1","10","..","..","3","29","..","..","..","..","..","..","3","40","..","..","..","..","..","..","..","..","..","..","..","..","1","4","..","..","..","..","2","13","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","8","..","..","1","10","..","..","..","..","..","..","..","..","..","..","1","16","1","16","..","..","..","..","4","49","..","..","..","..","1","10","..","..","1","10","1","13","1","10","..","..","..","..","1","4","..","..","..","..","..","..","2","24","1","10","..","..","..","..","1","12","3","27","1","8","11","72","..","..","2","19","2","20","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2","12","..","..","..","..","1","8","..","..","..","..","1","8","..","..","..","..","..","..","..","..","1","6","..","..","1","5","1","8","..","..","1","10","1","8","..","..","..","..","2","10","..","..","1","10","..","..","..","..","..","..","5","43","..","..","1","10","..","..","..","..","1","16","2","22","..","..","..","..","2","19","2","26","..","..","3","30","..","..","2","18","..","..","1","6","..","..","..","..","1","6","1","12","..","..","..","..","9","80","..","..","..","..","..","..","..","..","..","..","1","16","..","..","1","11","..","..","3","25","..","..","..","..","..","..","..","..","..","..","4","34","2","12","..","..","1","14","3","28","2","14","1","6","..","..","..","..","..","..","1","12","3","19","..","..","..","..","..","..","..","..","1","10","..","..","1","6","..","..","1","16","..","..","..","..","3","26","..","..","..","..","..","..","1","12","..","..","1","6","..","..","..","..","1","14","1","12","..","..","4","31","2","14","1","6","1","9","..","..","1","12",
2015,"128","1.161","1","10","..","..","3","29","..","..","..","..","..","..","3","40","..","..","..","..","..","..","..","..","1","6","..","..","1","4","..","..","..","..","2","13","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","8","..","..","1","10","..","..","..","..","..","..","..","..","..","..","1","16","1","16","..","..","..","..","4","49","..","..","..","..","1","10","..","..","1","10","1","13","1","12","..","..","..","..","1","4","..","..","..","..","..","..","1","14","1","10","..","..","..","..","1","12","3","27","1","8","11","72","..","..","2","19","2","20","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2","12","..","..","..","..","1","8","..","..","..","..","1","8","..","..","..","..","..","..","..","..","..","..","..","..","1","5","1","8","..","..","1","10","1","8","..","..","..","..","2","10","..","..","1","10","..","..","..","..","..","..","5","43","..","..","1","10","..","..","..","..","1","16","2","22","..","..","..","..","2","19","2","26","..","..","3","30","..","..","2","18","..","..","1","6","..","..","..","..","1","6","2","20","..","..","..","..","10","86","..","..","..","..","..","..","..","..","..","..","1","16","..","..","1","11","..","..","3","25","..","..","..","..","..","..","..","..","..","..","4","34","2","12","..","..","..","..","3","28","3","26","1","6","..","..","..","..","..","..","1","12","1","4","..","..","..","..","..","..","..","..","1","10","..","..","1","6","..","..","1","16","..","..","..","..","3","26","..","..","..","..","..","..","1","12","..","..","..","..","..","..","..","..","1","14","2","18","..","..","4","31","2","14","1","6","1","9","..","..","1","12",
2014,"130","1.185","1","10","..","..","3","29","..","..","..","..","..","..","3","40","..","..","..","..","..","..","..","..","1","6","..","..","1","4","..","..","..","..","2","13","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1","8","..","..","1","10","..","..","..","..","..","..","..","..","..","..","1","16","1","16","..","..","..","..","4","49","..","..","..","..","1","10","..","..","1","10","1","13","1","12","..","..","..","..","1","4","..","..","..","..","..","..","1","14","1","10","..","..","..","..","1","12","3","27","1","8","9","59","..","..","2","19","2","20","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2","12","..","..","..","..","1","8","..","..","..","..","1","8","..","..","..","..","..","..","..","..","..","..","..","..","1","5","1","8","..","..","1","10","1","8","..","..","..","..","2","10","..","..","1","10","..","..","..","..","..","..","5","43","..","..","1","10","..","..","..","..","1","16","2","22","..","..","..","..","2","19","2","26","..","..","3","30","..","..","2","18","..","..","1","6","..","..","..","..","1","6","2","20","..","..","..","..","10","86","..","..","..","..","..","..","..","..","..","..","1","16","..","..","2","19","..","..","3","25","..","..","..","..","..","..","..","..","..","..","4","34","2","12","..","..","1","14","3","28","3","26","1","6","..","..","..","..","..","..","1","12","3","19","..","..","..","..","..","..","..","..","1","10","..","..","1","6","..","..","1","16","..","..","..","..","3","26","..","..","..","..","..","..","1","12","..","..","..","..","..","..","..","..","1","14","2","18","..","..","4","31","2","14","1","6","1","9","..","..","1","12",

Notas:

 Notas de tabla
  1.- 

 Notas de celda

Fuente:Instituto de Estadística de La Rioja a partir de datos de la Dirección General de Turismo y Promoción Territorial.

Copyright: 2024


Instituto de Estadística de La Rioja www.larioja.org/estadistica
